,Product_Name,Publisher,Writer,Previous_Price,Discount,Current_Price,Gain,Kind,Page,ISBN,Cover
2012,Ben Kimim? - Gemi,Parıltı Yayınları,Kolektif,"12,50",%50 indirim,"6,25","6,25",Diğer Çocuk Kitapları,10,9786053030669,Ciltsiz
2013,Ben Kimim? - Otobüs,Parıltı Yayınları,Kolektif,"12,50",%50 indirim,"6,25","6,25",Diğer Çocuk Kitapları,10,9786053030676,Ciltsiz
2014,Eğlenceli Bilimsel Deneyler 4,Teleskop Popüler Bilim,Tomislav Sencanski,"12,50",%50 indirim,"6,25","6,25",Popüler Bilim Kitapları,71,9789752421509,Ciltsiz
2015,Eğlenceli Bilimsel Deneyler 3,Teleskop Popüler Bilim,Tomislav Sencanski,"12,50",%50 indirim,"6,25","6,25",Popüler Bilim Kitapları,71,9789752421493,Ciltsiz
2016,Eğlenceli Bilimsel Deneyler 2,Teleskop Popüler Bilim,Tomislav Sencanski,"12,50",%50 indirim,"6,25","6,25",Popüler Bilim Kitapları,63,9789752421486,Ciltsiz
2017,Eğlenceli Bilimsel Deneyler 1,Teleskop Popüler Bilim,Tomislav Sencanski,"12,50",%50 indirim,"6,25","6,25",Popüler Bilim Kitapları,62,9789752421479,Ciltsiz
2018,Don Juan,Domingo Yayınevi,Alessandro Baricco,"25,00",%35 indirim,"16,25","8,75",Roman-Öykü Kitapları,96,9786051980201,Ciltsiz
2019,Samuel Beckett,Yapı Kredi Yayınları,Andrew Gibson,"16,67",%36 indirim,"10,67","6,00",Biyografi-Otobiyogafi Kitapları,192,9789750841361,Ciltsiz
2020,Aşk-ı Memnu,Yapı Kredi Yayınları,Halit Ziya Uşaklıgil,"16,00",%36 indirim,"10,24","5,76",Türk Edebiyatı,344,9789750841354,Ciltsiz
2021,Farecik Uyku,Everest Yayınları,Orhan Kemal,"18,00",%35 indirim,"11,70","6,30",Öykü Kitapları,98,9786051852317,Ciltsiz
2022,Türkan Midi Boy,Everest Yayınları,Ayşe Kulin,"14,90",%35 indirim,"9,69","5,22",Anı- Mektup - Günlük Kitapları,325,9786051852201,Ciltsiz
2023,Yaban Yaşam,Everest Yayınları,George Monbiot,"32,00",%35 indirim,"20,80","11,20",Popüler Kültür Kitapları,350,9786051852263,Ciltsiz
2024,Ekim 1917,Alfa Yayınları,Patrick Rotman,"32,00",%35 indirim,"20,80","11,20",Diğer Tarih Kitapları ,112,9786051716152,Ciltsiz
2025,Cezayir Savaşının Resimli Tarihi,Alfa Yayınları,Benjamin Stora,"42,00",%35 indirim,"27,30","14,70",Diğer Tarih Kitapları ,192,9786051716145,Ciltsiz
2026,Paris Sevdası,Kapı Yayınları,Emre Caner,"21,00",%35 indirim,"13,65","7,35",Diğer Tarih Kitapları ,224,9789752448292,Ciltsiz
2027,Hayat Midi Boy,Everest Yayınları,Ayşe Kulin,"14,90",%35 indirim,"9,69","5,22",Roman,447,9786051852270,Ciltsiz
2028,Suçlu mu?,Artemis Yayınları,Lisa Ballantyne,"35,00",%35 indirim,"22,75","12,25",Roman,452,9786053042860,Ciltsiz
2029,İslamın Mistik Boyutları,Alfa Yayınları,Annemarie Schimmel,"50,00",%35 indirim,"32,50","17,50",Araştırma-İnceleme Kitapları,645,9786051715797,Ciltsiz
2030,Meredith Gentry,Artemis Yayınları,Laurell K. Hamilton,"37,00",%35 indirim,"24,05","12,95",Roman,425,9786053043133,Ciltsiz
2031,Aslan Tomson Köpek Yavrusu,Everest Yayınları,Orhan Kemal,"18,00",%35 indirim,"11,70","6,30",Öykü Kitapları,75,9786051852324,Ciltsiz
2032,1951,İletişim Yayınevi,Levent Cantek,"31,00",%30 indirim,"21,70","9,30",Türk Edebiyatı,176,9789750523052,Ciltsiz
2033,Dördüncü Yıldız: Alman Futbolunun Kendini Yeniden Keşfi ve Dünyayı Fethi,İthaki Yayınları,Raphael Honigstein,"41,00",%36 indirim,"26,24","14,76",Diğer Spor Kitapları,344,9786053757566,Ciltsiz
2034,Bizim Gizli Bir Hikayemiz Var,İletişim Yayınevi,Berivan Bingöl,"29,50",%30 indirim,"20,65","8,85",Türk Edebiyatı,200,9789750522765,Ciltsiz
2035,Sisli Hatıralar Rıhtımı,Arkadya Yayınları,Hazel Gaynor,"30,00",%35 indirim,"19,50","10,50",Roman,400,9786051882468,Ciltsiz
2036,Yıkım,Epsilon Yayınevi,Jeff Sampson,"24,90",%40 indirim,"14,94","9,96",Roman,328,9786051733678,Ciltsiz
2037,Tanrının Kırbacı Attila 2 Kitap Takım,Olimpos Yayınları,Thomas R. P. Mielke,"75,00",%30 indirim,"52,50","22,50",Tarihsel Roman Kitapları,1024,9786052063316,Ciltsiz
2038,Mete Han,Kariyer Yayınları,Mehmet Kemal Erdoğan,"25,00",%31 indirim,"17,25","7,75",Tarihsel Roman Kitapları,296,9786059916363,Ciltsiz
2039,Dile Senden Ne Dilersen,Yediveren Yayınları,Melda Tunçel,"20,00",%37 indirim,"12,60","7,40",Kişisel Gelişim Kitapları,168,9786059514514,Ciltsiz
2040,"Toplumsal Hafıza, Mimarlık, Tarih ve Kuram",Everest Yayınları,Kolektif,"38,00",%35 indirim,"24,70","13,30",Mimarlık Kitapları,532,9786051852225,Ciltsiz
2041,Anno Domini 2071,Profil Yayıncılık,Pieter Harting,"16,50",%38 indirim,"10,23","6,27",Bilim Kurgu Kitapları,72,9789759969592,Ciltsiz
2042,Günah Şehri,Alfa Yayınları,Hella S. Haasse,"32,00",%35 indirim,"20,80","11,20",Roman,424,9786051716244,Ciltsiz
2043,Kavim - Midi Boy,Everest Yayınları,Ahmet Ümit,"14,90",%40 indirim,"8,94","5,96",Roman,542,9786051852140,Ciltsiz
2044,İnsan Coğrafyası Atlası,Alfa Yayınları,Almudena Grandes,"42,00",%35 indirim,"27,30","14,70",Roman,566,9786051068305,Ciltsiz
2045,Taksi,Mevsimler Kitap,Khaled Alkhamissi,"16,00",%25 indirim,"12,00","4,00",Anı- Mektup - Günlük Kitapları,208,9786059275743,Ciltsiz
2046,Kalbimin Kanıyla Yazdım - Kısım 1,Epsilon Yayınevi,Diana Gabaldon,"47,50",%40 indirim,"28,50","19,00",Roman,608,9786051733661,Ciltsiz
2047,Evcil Kedi ile Yaban Kedi İbrahim a.s Mağarasında,Mevsimler Kitap,Halime Uraylı,"4,00",%4 indirim,"3,84","0,16",Din Eğitimi Kitapları,24,9786059275705,Ciltsiz
2048,Hz. Hatice r.a İle Hz. Muhammed s.a.v,Mevsimler Kitap,Yasemin Nilüfer,"9,00",%20 indirim,"7,20","1,80","Fotoğraf, Sinema, Tiyatro Kitapları",96,9786059275729,Ciltsiz
2049,İletişim Notları,Mevsimler Kitap,Müjdat Gökçe,"13,80",%20 indirim,"11,04","2,76",İletişim - Medya Kitapları,160,9786059275736,Ciltsiz
2050,Konuşan Bebek Hz. İsa,Mevsimler Kitap,Halime Uraylı,"4,00",%4 indirim,"3,84","0,16",Din Eğitimi Kitapları,16,9786059275712,Ciltsiz
2051,Zekat Politikası,Mevsimler Kitap,Melih Turan,"16,00",%20 indirim,"12,80","3,20",Diğer,216,9786059275750,Ciltsiz
2052,Tarih ve Toplum Yeni Yaklaşımlar Sayı: 11,İletişim Yayınevi,Kolektif,"17,82",%30 indirim,"12,47","5,35",Tarih Kitapları,173,3990000000044,Ciltsiz
2053,Toplum ve Bilim Sayı: 134,İletişim Yayınevi,Kolektif,"14,36",%30 indirim,"10,05","4,31",Bilim Kitapları,198,3990000041975,Ciltsiz
2054,Enişte Gözüyle Bodrum... ve diğer hoş öyküler,İletişim Yayınevi,Baskın Oran,"43,00",%30 indirim,"30,10","12,90",Gezi Rehberi Kitapları,360,9789750521850,Ciltsiz
2055,Toplum ve Bilim Sayı: 138-139,İletişim Yayınevi,Kolektif,"14,85",%30 indirim,"10,40","4,46",Bilim Kitapları,198,3990000071103,Ciltsiz
2056,Arkadaşım Mumya - Uçan Deve,Epsilon Yayınevi,Tosca Menten,"33,50",%40 indirim,"20,10","13,40",Roman-Öykü Kitapları,267,9786051733203,Ciltli
2057,Arkadaşım Mumya - Tılsımlı Kolye,Epsilon Yayınevi,Tosca Menten,"29,50",%40 indirim,"17,70","11,80",Roman-Öykü Kitapları,256,9786051733197,Ciltli
2058,Sonsuzluğu Anlat Bana,Epsilon Yayınevi,Sarah Dessen,"34,90",%40 indirim,"20,94","13,96",Roman,416,9786051733654,Ciltsiz
2059,Mekki Surelerde İslam Ekonomisi,Şule Yayınları,Mehmet Sami Yıldız,"25,00",%40 indirim,"15,00","10,00",Araştırma-İnceleme Kitapları,256,9786052021422,Ciltsiz
2060,Rintintin 6 - Kaçak,Yapı Kredi Yayınları,Morris,"12,96",%36 indirim,"8,29","4,67",Çizgi Roman Kitapları,48,9789750841262,Ciltsiz
2061,Rembrandt,Yapı Kredi Yayınları,Typex,"33,33",%36 indirim,"21,33","12,00",Çizgi Roman Kitapları,240,9789750841286,Ciltsiz
2062,Justice League Cilt 6 - Injustice League,Yapı Kredi Yayınları,Geoff Johns,"48,00",%36 indirim,"30,72","17,28",Çizgi Roman Kitapları,256,9789750841255,Ciltsiz
2063,Anadolu Selçukluları - Ortaçağ Ortadoğusu’nda Saray ve Toplum,Yapı Kredi Yayınları,A. C. S. Peacock,"26,00",%36 indirim,"16,64","9,36",Osmanlı Tarihi Kitapları,236,9789750841279,Ciltsiz
2064,Dışsal Günlük,Yapı Kredi Yayınları,Michel Tournier,"12,96",%36 indirim,"8,29","4,67",Anı- Mektup - Günlük Kitapları,140,9789750841293,Ciltsiz
2065,Tuhaf Bilimler Akademisi,Epsilon Yayınevi,Şöhret Doğruyol Sağbaş,"29,50",%40 indirim,"17,70","11,80",Roman-Öykü Kitapları,168,9786051733630,Ciltli
2066,Medeni Surelerde İslam Ekonomisi,Şule Yayınları,Mehmet Sami Yıldız,"50,00",%40 indirim,"30,00","20,00",Araştırma-İnceleme Kitapları,582,9786052021439,Ciltsiz
2067,Pentagon’un Beyni,Profil Yayıncılık,Annie Jacobsen,"50,00",%38 indirim,"31,00","19,00",Tarih Araştırma - İnceleme Kitapları,480,9789759969585,Ciltsiz
2068,Sırt Çantalı Nicolas,Profil Yayıncılık,Saadet Oruç,"27,50",%38 indirim,"17,05","10,45",Güncel Siyaset Kitapları,272,9789759969516,Ciltsiz
2069,Nail Art - Tırnak Sanatı,Profil Yayıncılık,Helena Biggs,"33,00",%50 indirim,"16,50","16,50",Diğer Hobi Kitapları,119,9789759969608,Ciltsiz
2070,Altın Bilek,Profil Yayıncılık,Marcus Thompson,"38,50",%38 indirim,"23,87","14,63",Diğer Spor Kitapları,320,9789759969578,Ciltsiz
2071,Ateş ve Barut,Epsilon Yayınevi,Emine Şeyma Mengi,"32,50",%40 indirim,"19,50","13,00",Roman,408,9786051733623,Ciltsiz
2072,Parfüm Ustası,Epsilon Yayınevi,Ramon Monegal,"22,50",%40 indirim,"13,50","9,00",Roman,208,9786051733593,Ciltsiz
2073,Dahiler Sınıfı: Mozart Müziğin Dahisi,Domingo Yayınevi,Davide Morosinotto,"20,00",%35 indirim,"13,00","7,00",Roman-Öykü Kitapları,80,9786051980256,Ciltsiz
2074,Dahiler Sınıfı: Marie Curie - Atom Kadın,Domingo Yayınevi,Davide Morosinotto,"20,00",%35 indirim,"13,00","7,00",Roman-Öykü Kitapları,80,9786051980270,Ciltsiz
2075,Dahiler Sınıfı: Newton - Fizik Sihirbazı,Domingo Yayınevi,Jacopo Olivieri,"20,00",%35 indirim,"13,00","7,00",Roman-Öykü Kitapları,80,9786051980263,Ciltsiz
2076,Kabil Güzellik Okulu,Epsilon Yayınevi,Deborah Rodriguez,"29,50",%40 indirim,"17,70","11,80",Roman,328,9786051733449,Ciltsiz
2077,Demir Çelik Karabük,İletişim Yayınevi,Ali Karatay,"50,00",%30 indirim,"35,00","15,00",Tarih Araştırma - İnceleme Kitapları,464,9789750523137,Ciltsiz
2078,Neoliberalizmin Mimarlığı,İletişim Yayınevi,Douglas Spencer,"41,00",%30 indirim,"28,70","12,30",Mimarlık Kitapları,304,9789750523090,Ciltsiz
2079,Türk Romanında Moda ve Toplumsal Değişim 1923-1940,İletişim Yayınevi,Çilem Tercüman,"38,50",%30 indirim,"26,95","11,55",Eleştiri-İnceleme-Kuram Kitapları,302,9789750523144,Ciltsiz
2080,Sessiz Ölüm - Gereon Rath’ın İkinci Vakası,İletişim Yayınevi,Volker Kutscher,"49,00",%30 indirim,"34,30","14,70",Roman,483,9789750523120,Ciltsiz
2081,Yunus Diye Göründüm,Portakal Kitap,Servet Aydemir,"18,50",%35 indirim,"12,03","6,48",Roman,240,9789752468511,Ciltsiz
2082,"Kar, Köpek, Ayak",Timaş Yayınları,Claudio Morandini,"19,50",%40 indirim,"11,70","7,80",Roman,176,9786050827149,Ciltsiz
2083,Popüler Dindarlık,Timaş Yayınları,Ali Köse,"28,50",%40 indirim,"17,10","11,40",Diğer,240,9786050827156,Ciltsiz
2084,Kızıl Ufuklar,Timaş Yayınları,Okay Tiryakioğlu,"27,50",%40 indirim,"16,50","11,00",Türk Edebiyatı,320,9786050826708,Ciltsiz
2085,Minyeli Abdullah,Timaş Yayınları,Hekimoğlu İsmail,"35,00",%40 indirim,"21,00","14,00",Türk Edebiyatı,272,9786050827194,Ciltli
2086,Şafak Yazıları,Sufi Kitap,Mahmud Erol Kılıç,"30,00",%35 indirim,"19,50","10,50",Tasavvuf - Mezhep - Tarikat Kitapları,320,9786059778602,Ciltsiz
2087,Bir Annenin Doğuşu,Sincap Kitap,Zeynep Dizmen Hacıosmanoğlu,"20,00",%35 indirim,"13,00","7,00",Annelik ve Çocuk Bakımı Kitapları,160,9786053050216,Ciltsiz
2088,İstanbul'un Sakinleri,Timaş Yayınları,Mehmet Güreli,"18,50",%40 indirim,"11,10","7,40",Türk Edebiyatı,160,9786050826722,Ciltsiz
2089,Karanlık At,Artemis Yayınları,Cecily Von Ziegesar,"32,00",%35 indirim,"20,80","11,20",Roman,410,9786053043102,Ciltsiz
2090,Çamur Ter ve Gözyaşı,Portakal Kitap,Bear Grylls,"30,00",%35 indirim,"19,50","10,50",Biyografi-Otobiyogafi Kitapları,352,9789752468382,Ciltsiz
2091,Niteliksiz Adam 1,Yapı Kredi Yayınları,Robert Musil,"45,00",%36 indirim,"28,80","16,20",Alman Edebiyatı Kitapları,533,9789753639156,Ciltsiz
2092,Red Kit Sayı: 21 Düşman Aileler,Yapı Kredi Yayınları,Goscinny,"20,00",%36 indirim,"12,80","7,20",Çizgi Roman Kitapları,46,9789750816093,Ciltsiz
2093,Sensiz Bir Hayat,Olimpos Yayınları,Katie Marsh,"40,00",%40 indirim,"24,00","16,00",Roman,448,9786052063293,Ciltsiz
2094,Kumdan Kale İmparatorluğu,GO! Kitap,Kayla Olson,"30,00",%35 indirim,"19,50","10,50",Roman,506,9786051882352,Ciltsiz
2095,Kavuşma Midi Boy,Alfa Yayınları,Sinan Akyüz,"14,90",%35 indirim,"9,69","5,22",Roman,424,9786051716190,Ciltsiz
2096,İncir Kuşları Midi Boy,Alfa Yayınları,Sinan Akyüz,"14,90",%35 indirim,"9,69","5,22",Roman,310,9786051716183,Ciltsiz
2097,Ruhun Labirentleri,Kapı Yayınları,Kemal Sayar,"26,00",%35 indirim,"16,90","9,10",Başvuru Kitapları,223,9789752448315,Ciltsiz
2098,Yalancı Şeker - Karaciğerimizi Fruktoz Şurubundan Neden Korumalıyız?,Alfa Yayınları,Metin Başaranoğlu,"29,00",%35 indirim,"18,85","10,15",Başvuru Kitapları,248,9786051716299,Ciltsiz
2099,Tuz,Artemis Yayınları,Maurice Gee,"26,00",%35 indirim,"16,90","9,10",Roman,260,9786053043119,Ciltsiz
2100,Bir Çay Kaşığı Toprak ve Deniz,Olimpos Yayınları,Dina Nayeri,"35,00",%77 indirim,"7,90","27,10",Denemeler,504,9786052063309,Ciltsiz
2101,Cimriler / El-Bukhala,Şule Yayınları,Cahız,"20,00",%36 indirim,"12,80","7,20",İslam ve Günümüz İslam Düşüncesi Kitapla,255,9786054056071,Ciltsiz
2102,Merlin 3. Kitap : Alev Dalgaları,Parodi Yayınları,T. A. Barron,"30,00",%40 indirim,"18,00","12,00",Roman,320,9786055034641,Ciltsiz
2103,Lanet,Arkadya Yayınları,F. Paul Wilson,"30,00",%35 indirim,"19,50","10,50",Roman,560,9786051882345,Ciltsiz
2104,Sefiller - Bez Ciltli,Koridor Yayıncılık,Victor Hugo,"15,00",%35 indirim,"9,75","5,25",Rus Edebiyatı,328,9786059702652,Ciltli
2105,Başucumda Müzik,Everest Yayınları,Kürşat Başar,"40,00",%35 indirim,"26,00","14,00",Türk Edebiyatı,440,9789752893429,Ciltsiz
2106,Kız Arkadaşım Dokuz Kuyruklu Bir Tilki - Set,Olimpos Yayınları,Kim Seong Yeon,"70,00",%30 indirim,"49,00","21,00",Roman,710,9786052063200,Ciltsiz
2107,Gizli Bahçe 2 Kitap Set ,Olimpos Yayınları,Kang Yi-eul,"70,00",%30 indirim,"49,00","21,00",Mizah Kitapları,600,9786059609487,Ciltli
2108,Aristoteles’ten Ernest Sosa’ya Erdem Epistemolojisi,İz Yayıncılık,Kemal Batak,"27,00",%35 indirim,"17,55","9,45",Diğer Felsefe Kitapları ,264,9786053262671,Ciltsiz
2109,İhtilaflı Hadisler,İz Yayıncılık,Bayram Kanarya,"21,00",%35 indirim,"13,65","7,35",Meal-Tefsir-Hadis Kitapları,200,9786053262657,Ciltsiz
2110,Önce Yüreğin İnansın,Yediveren Yayınları,Yunus Arıkan,"29,00",%31 indirim,"20,01","8,99",Roman,456,9786059514484,Ciltli
2111,Lafcadio Şehirdeki Aslan,Epsilon Yayınevi,Shel Silverstein,"24,50",%40 indirim,"14,70","9,80",Roman-Öykü Kitapları,112,9786051733616,Ciltli
2112,Kaldırımın Bittiği Yer,Epsilon Yayınevi,Shel Silverstein,"29,50",%40 indirim,"17,70","11,80",Diğer Çocuk Kitapları,168,9786051733609,Ciltli
2113,Hassas Anne,Olimpos Yayınları,Ece Kumkale,"25,00",%30 indirim,"17,50","7,50",İnsan ve Toplum ile Alakalı Aile ve Çocu,384,9786052063279,Ciltsiz
2114,Mevt Tek Hecelik Uyku,İthaki Yayınları,Feryal Tilmaç,"30,00",%36 indirim,"19,20","10,80",Roman,216,9786053757467,Ciltsiz
2115,CHP İktidarının Sonu,İletişim Yayınevi,Cemil Koçak,"55,00",%30 indirim,"38,50","16,50",Türkiye Siyaseti ve Politikası Kitapları,552,9789750523045,Ciltsiz
2116,En Yakın Arkadaşımın Şeytan Çıkarma Ayini,İthaki Yayınları,Grady Hendrix,"46,00",%36 indirim,"29,44","16,56",Roman,352,9786053757481,Ciltsiz
2117,Hobbit Özel Ciltli Baskı,İthaki Yayınları,J. R. R. Tolkien,"49,00",%36 indirim,"31,36","17,64",Roman,432,9786053757351,Ciltli
2118,Ben Bir Uçurum İncisiyim,İthaki Yayınları,Şeyma Koç,"14,00",%36 indirim,"8,96","5,04",Öykü Kitapları,88,9786053754015,Ciltsiz
2119,Deneylerle Büyüleyici Doğa,Teleskop Popüler Bilim,Tomislav Sencanski,"15,00",%50 indirim,"7,50","7,50",Popüler Bilim Kitapları,94,9789752421530,Ciltsiz
2120,Deneylerle Büyüleyici Kimya,Teleskop Popüler Bilim,Tatjana Mihajilov-Krstev,"15,00",%50 indirim,"7,50","7,50",Popüler Bilim Kitapları,87,9789752421523,Ciltsiz
2121,Deneylerle Büyüleyici Mikro Organizmalar,Teleskop Popüler Bilim,Tatjana Mihajilov-Krstev,"15,00",%50 indirim,"7,50","7,50",Popüler Bilim Kitapları,96,9789752421516,Ciltsiz
2122,İslam Dünyasında Modernleşme ve Toplumbilim,İz Yayıncılık,Recep Şentürk,"48,00",%35 indirim,"31,20","16,80",Diğer,488,9789753551487,Ciltsiz
2123,Antik Yunan,Alfa Yayınları,Umberto Eco,"150,00",%35 indirim,"97,50","52,50",Tarih Araştırma - İnceleme Kitapları,1288,9786051716084,Ciltli
2124,Işık Böceği Azra - Nuh'un Gemisinde,Mevsimler Kitap,Halime Uraylı,"4,00",%4 indirim,"3,84","0,16",Hikayeler,16,9786059275675,Ciltsiz
2125,Meraklı Şeker Alice Miranda Paris'te,Artemis Yayınları,Jacqueline Harvey,"29,00",%35 indirim,"18,85","10,15",Hikayeler,314,9786053043089,Ciltsiz
2126,Woodstock Nerede ve Bir Piyango Hikayesi,Artemis Yayınları,Kolektif,"16,00",%35 indirim,"10,40","5,60",Hikayeler,128,9786053042525,Ciltsiz
2127,Babalar da Ağlar,Kapı Yayınları,Sinan Yağmur,"20,00",%35 indirim,"13,00","7,00",Anlatı Kitapları,190,9789752448278,Ciltsiz
2128,Sevgi Öğretmeni,Kapı Yayınları,Sinan Yağmur,"26,00",%35 indirim,"16,90","9,10",Anlatı Kitapları,262,9789752448285,Ciltsiz
2129,Öykücü Beyin,Alfa Yayınları,V. S. Ramachandran,"40,00",%35 indirim,"26,00","14,00",Popüler Bilim Kitapları,430,9786051710129,Ciltsiz
2130,Prizma'nın Çok Şekil Maceraları - Orman Kampı Macerası,Yediveren Çocuk,Bilgenur Çorlu,"28,00",%31 indirim,"19,32","8,68",Roman-Öykü Kitapları,216,9786059484114,Ciltli
2131,2018 Doğru Zamanlar Ajandası,Yediveren Yayınları,Duygu Tağmaç,"32,41",%37 indirim,"20,42","11,99",Astroloji-Fal- Rüya,392,9786059514439,Ciltli
2132,Peki Ama Neden? - İnsan Vücudu,Domingo Yayınevi,Giuliana Rotondi,"19,00",%35 indirim,"12,35","6,65",Bilimsel Kitaplar,56,9786051980232,Ciltsiz
2133,Peki Ama Neden? - Hayvanlar,Domingo Yayınevi,Giuliana Rotondi,"19,00",%35 indirim,"12,35","6,65",Bilimsel Kitaplar,56,9786051980249,Ciltsiz
2134,Peki Ama Neden? - Bilim ve Teknik,Domingo Yayınevi,Giuliana Rotondi,"19,00",%35 indirim,"12,35","6,65",Bilimsel Kitaplar,56,9786051980225,Ciltsiz
2135,Huzur Sende Allah’ım,Yediveren Yayınları,Bilal Civelek,"23,00",%31 indirim,"15,87","7,13",Tasavvuf - Mezhep - Tarikat Kitapları,288,9786059514378,Ciltsiz
2136,Dikiş Kafa - Şatoda Hayalet Var,Epsilon Yayınevi,Guy Bass,"29,50",%40 indirim,"17,70","11,80",Roman-Öykü Kitapları,184,9786051733456,Ciltli
2137,Cicero’nun Devlet’i,Yapı Kredi Yayınları,C. Cengiz Çevik,"14,81",%36 indirim,"9,48","5,33",Siyaset Felsefesi Kitapları,220,9789750839566,Ciltsiz
2138,Çin İşi Japon İşi,İletişim Yayınevi,Tayfun Atay,"32,00",%30 indirim,"22,40","9,60",Kadın Çalışmaları Kitapları,222,9789750522932,Ciltsiz
2139,Antikçağda Kitap,Alfa Yayınları,Horst Blanck,"26,00",%35 indirim,"16,90","9,10",Araştırma - İnceleme Kitapları,270,9786051716206,Ciltsiz
2140,Komünist Manifesto,İthaki Yayınları,Karl Marx,"17,00",%36 indirim,"10,88","6,12",Politik Akım - Hareket Kitapları,192,9786053757429,Ciltsiz
2141,Tılsım-ı Kudret,İthaki Yayınları,Göktuğ Canbaba,"53,00",%36 indirim,"33,92","19,08",Roman,392,9786053757405,Ciltsiz
2142,Vaiz 1 - Teksas Yolları,İthaki Yayınları,Garth Ennis,"55,00",%36 indirim,"35,20","19,80",Çizgi Roman Kitapları,224,9786053757443,Ciltsiz
2143,Sandman 4 - Sisler Mevsimi,İthaki Yayınları,Neil Gaiman,"52,00",%36 indirim,"33,28","18,72",Çizgi Roman Kitapları,224,9786053757436,Ciltsiz
2144,Noktalı Virgülle Biten Bir Kitap,İletişim Yayınevi,Batıkan Köse,"6,00",%30 indirim,"4,20","1,80",Roman,131,9789750523014,Ciltsiz
2145,Kahramanlar Çağının İzinde,İletişim Yayınevi,Heinrich Schliemann,"38,50",%30 indirim,"26,95","11,55",Tarihsel Roman Kitapları,280,9789750523007,Ciltsiz
2146,Otuzundaki Kadın,İletişim Yayınevi,Honore de Balzac,"25,00",%30 indirim,"17,50","7,50",Fransız Edebiyatı Kitapları,216,9789750523038,Ciltsiz
2147,Resimli Türkçe Edebiyat Takvimi 2018,İletişim Yayınevi,Kolektif,"24,07",%30 indirim,"16,85","7,22",Diğer Hobi Kitapları,732,9789750522802,Ciltsiz
2148,150. Yılında Das Kapital,İletişim Yayınevi,Mehmet Ö. Alkan,"28,50",%30 indirim,"19,95","8,55",Osmanlı Tarihi Kitapları,179,9789750522994,Ciltsiz
2149,Denek 375,Koridor Yayıncılık,Nikki Owen,"28,00",%35 indirim,"18,20","9,80",Roman,400,9786059702645,Ciltsiz
2150,Korkunç Hayaletli Şeyler,Nemesis Kitap,Christine Nöstlinger,"29,50",%83 indirim,"5,00","24,50",Hikayeler,64,9786059545594,Ciltli
2151,Aldatıcı Öpücük - Remnant Serisi 1,Nemesis Kitap,Mary E. Pearson,"44,00",%78 indirim,"9,90","34,10",Roman,536,9786059809504,Ciltli
2152,Snoopy ile Ne İstersen Olabilirsin!,Artemis Yayınları,Kolektif,"16,00",%35 indirim,"10,40","5,60",Çıkartmalı Kitaplar,48,9786053042563,Ciltsiz
2153,Snoopy Haydi Öğrenelim,Artemis Yayınları,Kolektif,"16,00",%35 indirim,"10,40","5,60",Zeka Gelişimi Kitapları,128,9786053042556,Ciltsiz
2154,Snoopy ile Kampta Macera Çıkartma Hediyeli,Artemis Yayınları,Charles M. Schuldz,"16,00",%35 indirim,"10,40","5,60",Hikayeler,50,9786053042686,Ciltsiz
2155,Snoopy Arkadaşlar Arasında,Artemis Yayınları,Kolektif,"16,00",%35 indirim,"10,40","5,60",Hikayeler,50,9786053042501,Ciltsiz
2156,İzci Snoopy Boyama ve Aktivite Kitabı Mavi Kapak ,Artemis Yayınları,Kolektif,"16,00",%35 indirim,"10,40","5,60",Boyama Kitapları,128,9786053042631,Ciltsiz
2157,İzci Snoopy Boyama ve Aktivite Kitabı Turuncu Kapak,Artemis Yayınları,Kolektif,"16,00",%35 indirim,"10,40","5,60",Boyama Kitapları,50,9786053042624,Ciltsiz
